,DHSID_EA,water_index
623,IA-2015-7-00111044,4.472214377936542
624,IA-2015-7-00111046,3.877368943341428
625,IA-2015-7-00111062,4.773717083543775
626,IA-2015-7-00111063,5.028594186654754
627,IA-2015-7-00111067,3.7970463726549695
628,IA-2015-7-00111074,5.065847694655011
629,IA-2015-7-00111078,3.605247496202573
630,IA-2015-7-00111080,4.674662940711032
631,IA-2015-7-00111086,4.963219538003397
632,IA-2015-7-00111088,5.129321131107314
633,IA-2015-7-00120007,4.128755978634615
634,IA-2015-7-00120036,4.834067517048794
635,IA-2015-7-00120043,4.739141549944728
636,IA-2015-7-00120050,4.732015961359501
637,IA-2015-7-00120067,4.827909219147487
638,IA-2015-7-00120079,4.38946115118606
639,IA-2015-7-00120088,4.213670571573195
640,IA-2015-7-00120110,4.628195121403254
641,IA-2015-7-00120146,4.440694859051217
642,IA-2015-7-00120153,4.366983403800649
643,IA-2015-7-00120168,4.429362301642928
644,IA-2015-7-00120177,4.511175537416249
645,IA-2015-7-00120179,3.650050944977223
646,IA-2015-7-00120180,4.682971734992094
647,IA-2015-7-00120191,4.581959576351505
648,IA-2015-7-00120238,4.255810712123708
649,IA-2015-7-00120248,4.452694322634165
650,IA-2015-7-00120277,4.837652044404336
651,IA-2015-7-00120286,4.626341158908221
652,IA-2015-7-00120289,3.4092408266290635
653,IA-2015-7-00120290,4.412124075347647
654,IA-2015-7-00120294,4.666370830564502
655,IA-2015-7-00120306,4.228465361487215
656,IA-2015-7-00120307,4.670840717294949
657,IA-2015-7-00120312,4.203250072965334
658,IA-2015-7-00120320,4.589085034607649
659,IA-2015-7-00120338,3.653273950129569
660,IA-2015-7-00120349,4.636479688476954
661,IA-2015-7-00120355,4.789146219286167
662,IA-2015-7-00120362,4.705463514506827
663,IA-2015-7-00120382,4.399896997302552
664,IA-2015-7-00120386,3.586881064642347
665,IA-2015-7-00120404,4.65170478523663
666,IA-2015-7-00120416,4.772232424558497
667,IA-2015-7-00120420,4.003011040313765
668,IA-2015-7-00120421,4.856642980180927
669,IA-2015-7-00120427,4.820775558601323
670,IA-2015-7-00120429,3.885987496430404
671,IA-2015-7-00120435,4.587340806971858
672,IA-2015-7-00120459,4.054313911880445
673,IA-2015-7-00120469,4.88735130674152
674,IA-2015-7-00120470,4.249710564798976
675,IA-2015-7-00120473,4.329610914576112
676,IA-2015-7-00120477,4.275318533739625
677,IA-2015-7-00120511,4.621215797895734
678,IA-2015-7-00120558,4.132333200378573
679,IA-2015-7-00120562,3.9373380022242395
680,IA-2015-7-00120588,4.481753234941461
681,IA-2015-7-00120605,4.234697715916597
682,IA-2015-7-00120607,3.9901037311292025
683,IA-2015-7-00120614,4.44462063180242
684,IA-2015-7-00120638,4.249307708568381
685,IA-2015-7-00120669,4.513405227495889
686,IA-2015-7-00120694,4.370190209477612
687,IA-2015-7-00120705,4.395155410905554
688,IA-2015-7-00120706,4.886703540153552
689,IA-2015-7-00120718,3.920860897517174
690,IA-2015-7-00120720,4.391362824130351
691,IA-2015-7-00120723,4.768050000594526
692,IA-2015-7-00120730,4.7120162934388095
693,IA-2015-7-00120736,4.147077048567326
694,IA-2015-7-00120750,4.2478259627083315
695,IA-2015-7-00120762,4.203794042804259
696,IA-2015-7-00120766,4.203506575327317
697,IA-2015-7-00120767,4.375374264674821
698,IA-2015-7-00120783,4.559772435464611
699,IA-2015-7-00120785,4.387388897841673
700,IA-2015-7-00120786,4.12705920670931
701,IA-2015-7-00120789,3.6195210199519168
702,IA-2015-7-00120793,4.3392955940474565
703,IA-2015-7-00120817,3.668571595990796
704,IA-2015-7-00120818,4.4363371346424
705,IA-2015-7-00120834,4.390313182733911
706,IA-2015-7-00120843,4.204555405826985
707,IA-2015-7-00120848,4.969337566666038
708,IA-2015-7-00120853,4.0376939440237285
709,IA-2015-7-00120871,4.06205909487041
710,IA-2015-7-00120875,4.28097629296445
711,IA-2015-7-00120890,4.789364864044488
712,IA-2015-7-00130004,4.173449897896883
713,IA-2015-7-00130055,3.9990927489220662
714,IA-2015-7-00130068,3.7262479650882145
715,IA-2015-7-00130071,4.337555281289106
716,IA-2015-7-00130076,4.516166178649446
717,IA-2015-7-00130090,4.5698410481389615
718,IA-2015-7-00130102,4.642460724933778
719,IA-2015-7-00130109,3.917041722725839
720,IA-2015-7-00130120,4.6550812307771325
721,IA-2015-7-00130148,4.259036772058306
722,IA-2015-7-00130164,4.6740943615738075
723,IA-2015-7-00130191,4.63684542704657
724,IA-2015-7-00130203,4.2993293134758
725,IA-2015-7-00130204,4.5275202674274775
726,IA-2015-7-00130210,4.16955220101445
727,IA-2015-7-00130219,4.541343793035912
728,IA-2015-7-00130221,4.822724855745523
729,IA-2015-7-00130242,4.391469367347977
730,IA-2015-7-00130245,4.659323473762136
731,IA-2015-7-00130248,4.471368514993872
732,IA-2015-7-00130249,4.5169339639661255
733,IA-2015-7-00130250,3.728387583218583
734,IA-2015-7-00130266,4.596288074497741
735,IA-2015-7-00130268,3.4442515566260656
736,IA-2015-7-00130284,4.660462644114439
737,IA-2015-7-00130285,4.508558232458896
738,IA-2015-7-00130288,4.440239169690608
739,IA-2015-7-00130300,4.515102169925344
740,IA-2015-7-00130306,4.547309499878651
741,IA-2015-7-00130310,4.252012105099061
742,IA-2015-7-00130318,3.3528629488772967
743,IA-2015-7-00130325,3.8672608167061466
744,IA-2015-7-00130330,4.211887413400802
745,IA-2015-7-00130340,4.239019090243971
746,IA-2015-7-00130348,4.474031798036796
747,IA-2015-7-00130375,4.52967033657449
748,IA-2015-7-00130386,4.71885205984657
749,IA-2015-7-00130391,4.675737365949866
750,IA-2015-7-00130396,4.443549993796198
751,IA-2015-7-00130397,4.2571839089608705
752,IA-2015-7-00130444,4.149416436829687
753,IA-2015-7-00130450,4.2143438020475
754,IA-2015-7-00130460,4.2323735644057905
755,IA-2015-7-00130472,4.4187355089479405
756,IA-2015-7-00130488,4.259521545901887
757,IA-2015-7-00130498,4.460848530019704
758,IA-2015-7-00130529,4.606046519554486
759,IA-2015-7-00130542,4.179495236436299
760,IA-2015-7-00130546,4.331202670098219
761,IA-2015-7-00140008,4.414979463457792
762,IA-2015-7-00140016,4.231960958267463
763,IA-2015-7-00140017,4.451047616360178
764,IA-2015-7-00140019,3.961430710876436
765,IA-2015-7-00140033,4.1131465595656955
766,IA-2015-7-00140042,3.834582173916311
767,IA-2015-7-00140071,3.718042648478419
768,IA-2015-7-00140084,4.752240947424931
769,IA-2015-7-00140088,4.548063545688031
770,IA-2015-7-00140090,3.79743211644623
771,IA-2015-7-00140100,4.1847679984999155
772,IA-2015-7-00140108,3.566144460090792
773,IA-2015-7-00140115,3.5078592745141512
774,IA-2015-7-00140119,4.191542487886595
775,IA-2015-7-00140124,4.517729655961307
776,IA-2015-7-00140128,4.472698930438585
777,IA-2015-7-00140134,4.50892056937212
778,IA-2015-7-00140142,4.508537904368277
779,IA-2015-7-00140145,3.3000355950977545
780,IA-2015-7-00140157,4.247950371925373
781,IA-2015-7-00140162,3.772238462374232
782,IA-2015-7-00140163,4.420296356443174
783,IA-2015-7-00140179,3.11975314680314
784,IA-2015-7-00140180,4.605561652254197
785,IA-2015-7-00140187,3.7063187889471836
786,IA-2015-7-00140189,3.7798600361788623
787,IA-2015-7-00140203,4.704634178847157
788,IA-2015-7-00140221,4.0194425091050565
789,IA-2015-7-00140222,4.714694297521392
790,IA-2015-7-00140224,3.330714170581912
791,IA-2015-7-00140235,4.257853631456885
792,IA-2015-7-00140242,2.657508720815875
793,IA-2015-7-00140245,4.093008576605605
794,IA-2015-7-00140327,3.7868911720507104
795,IA-2015-7-00140345,3.387411018737658
796,IA-2015-7-00140360,3.7172352739096097
797,IA-2015-7-00140361,3.840853620201567
798,IA-2015-7-00140363,4.512934527169277
799,IA-2015-7-00140371,2.5280908896663057
800,IA-2015-7-00140381,4.4295518215614065
801,IA-2015-7-00140385,4.228142430225347
802,IA-2015-7-00140398,4.524823750400006
803,IA-2015-7-00140400,4.682378619527588
804,IA-2015-7-00140411,4.05820381813151
805,IA-2015-7-00140425,4.615447825537202
806,IA-2015-7-00140427,3.573407632257044
807,IA-2015-7-00140440,4.295344912889437
808,IA-2015-7-00140492,3.4480849520628345
809,IA-2015-7-00140493,3.123760859209139
810,IA-2015-7-00140497,4.459608275119744
811,IA-2015-7-00140527,2.9757257524038816
812,IA-2015-7-00140528,4.569215804729251
813,IA-2015-7-00140529,4.019537212996658
814,IA-2015-7-00140531,3.9591789864116738
815,IA-2015-7-00140534,4.347557527220931
816,IA-2015-7-00140561,4.1242924320864525
817,IA-2015-7-00140569,3.719625618000292
818,IA-2015-7-00140585,4.158831914526527
819,IA-2015-7-00140600,4.64909949757793
820,IA-2015-7-00140614,4.926650793693943
821,IA-2015-7-00140618,4.3836261944854105
822,IA-2015-7-00140624,4.039969299479551
823,IA-2015-7-00140649,4.5153364778383285
824,IA-2015-7-00140675,3.2443695916736095
825,IA-2015-7-00140685,4.456000442717886
826,IA-2015-7-00140688,4.48063474146729
827,IA-2015-7-00140689,4.6428444613661375
828,IA-2015-7-00140697,3.4039143127380496
829,IA-2015-7-00140698,4.22221695202082
830,IA-2015-7-00140708,3.7227692882635317
831,IA-2015-7-00140715,4.074608932681832
832,IA-2015-7-00140731,3.9163512687823743
833,IA-2015-7-00140738,3.8239129295627037
834,IA-2015-7-00140779,4.51182395202073
835,IA-2015-7-00140794,3.8286075665464607
836,IA-2015-7-00140801,4.399105878902437
837,IA-2015-7-00140820,3.8958920430210133
838,IA-2015-7-00140832,3.8073133655437403
839,IA-2015-7-00140836,3.582868803697394
840,IA-2015-7-00140844,4.390731264041028
841,IA-2015-7-00140859,4.159069531164086
842,IA-2015-7-00140869,4.431309265106922
843,IA-2015-7-00140873,4.103207518165361
844,IA-2015-7-00140892,4.20539850364907
845,IA-2015-7-00140901,4.048450002876515
846,IA-2015-7-00140908,4.667003545520277
847,IA-2015-7-00140909,4.635251650580727
848,IA-2015-7-00140914,3.83805955375431
849,IA-2015-7-00140923,4.284630665645675
850,IA-2015-7-00150013,3.0606002279755375
851,IA-2015-7-00150020,2.9390127493044185
852,IA-2015-7-00150054,2.98536971788845
853,IA-2015-7-00150072,2.8136735836374274
854,IA-2015-7-00150096,3.281485012001062
855,IA-2015-7-00150097,3.1477204535809697
856,IA-2015-7-00150107,2.8070970804065527
857,IA-2015-7-00150112,3.2673712682780307
858,IA-2015-7-00150119,2.894212091112112
859,IA-2015-7-00150121,4.554880288776498
860,IA-2015-7-00150129,3.1317137703791125
861,IA-2015-7-00150132,3.194118085630815
862,IA-2015-7-00150133,2.9638001698057854
863,IA-2015-7-00150140,2.997841842993706
864,IA-2015-7-00150142,3.140894053068967
865,IA-2015-7-00150146,3.963511509668457
866,IA-2015-7-00150147,3.2106352750054525
867,IA-2015-7-00150165,3.1989197839600365
868,IA-2015-7-00150168,3.050200824784175
869,IA-2015-7-00150190,4.4979263005219305
870,IA-2015-7-00150208,3.1038046495730236
871,IA-2015-7-00150210,3.018380975224522
872,IA-2015-7-00150227,4.364456694062782
873,IA-2015-7-00150239,2.8105339203519915
874,IA-2015-7-00150243,2.703019567619161
875,IA-2015-7-00150254,4.830279226593919
876,IA-2015-7-00150266,2.8097223403517098
877,IA-2015-7-00150276,3.051460133310198
878,IA-2015-7-00150284,4.655244264842155
879,IA-2015-7-00150305,3.128226381348047
880,IA-2015-7-00150306,2.9240736287542695
881,IA-2015-7-00150307,4.615881752482185
882,IA-2015-7-00150309,3.0192053617014825
883,IA-2015-7-00150320,3.025443933531554
884,IA-2015-7-00150321,3.6054068212603685
885,IA-2015-7-00150322,3.5579829846373556
886,IA-2015-7-00150325,3.3110117260796206
887,IA-2015-7-00150326,3.071822848417184
888,IA-2015-7-00150339,4.373437886304467
889,IA-2015-7-00150380,3.047478070557034
890,IA-2015-7-00150381,2.8016436056976453
891,IA-2015-7-00150392,3.329891452880103
892,IA-2015-7-00150395,4.422252102953157
893,IA-2015-7-00150404,3.2642816684097427
894,IA-2015-7-00150425,2.920900732025237
895,IA-2015-7-00150440,3.326281714232192
896,IA-2015-7-00150443,3.0752616669018455
897,IA-2015-7-00150451,3.330865847529011
898,IA-2015-7-00150464,2.5803665627592
899,IA-2015-7-00150469,2.8787190817853494
900,IA-2015-7-00150471,2.84311778694372
901,IA-2015-7-00150472,3.546046961304974
902,IA-2015-7-00150476,4.537343890499061
903,IA-2015-7-00150483,2.6954897639380113
904,IA-2015-7-00150488,4.104507145794027
905,IA-2015-7-00150495,2.991303974924846
906,IA-2015-7-00150532,2.801969284645479
907,IA-2015-7-00150540,2.9186206038915
908,IA-2015-7-00150550,4.0761077370377246
909,IA-2015-7-00150568,3.0821740897230048
910,IA-2015-7-00150571,2.86870485723093
911,IA-2015-7-00150584,2.9507570288197713
912,IA-2015-7-00150587,2.931108721154829
913,IA-2015-7-00150589,3.731091143422534
914,IA-2015-7-00150612,4.357227479663898
915,IA-2015-7-00150619,2.8534229739574113
916,IA-2015-7-00150621,4.413231857790197
917,IA-2015-7-00150646,3.475534712797068
918,IA-2015-7-00150666,3.4029357203076023
919,IA-2015-7-00150670,3.071124671779565
920,IA-2015-7-00150682,3.582301705685408
921,IA-2015-7-00150687,2.899259266848471
922,IA-2015-7-00150689,3.8252600702633166
923,IA-2015-7-00150721,3.082167062021213
924,IA-2015-7-00150744,3.5655273734035684
925,IA-2015-7-00150806,4.090392979026928
926,IA-2015-7-00150817,3.8327240529931927
927,IA-2015-7-00150818,3.1943732556474167
928,IA-2015-7-00150835,2.5531036817401733
929,IA-2015-7-00150836,3.183551113870336
930,IA-2015-7-00150841,3.4357401296801697
931,IA-2015-7-00150849,2.84630976807627
932,IA-2015-7-00150853,2.87601612439511
933,IA-2015-7-00150855,3.124140090743627
934,IA-2015-7-00150865,3.4097314075235903
935,IA-2015-7-00150879,4.4079910328550485
936,IA-2015-7-00150909,3.6191386986043663
937,IA-2015-7-00150913,3.083095379061959
938,IA-2015-7-00150932,2.8780381755884776
939,IA-2015-7-00150938,2.736722143531539
940,IA-2015-7-00150945,4.198362225989602
941,IA-2015-7-00150952,3.206458729272705
942,IA-2015-7-00150963,4.530113004285605
943,IA-2015-7-00150968,4.066683890418503
944,IA-2015-7-00150996,4.394750910836483
945,IA-2015-7-00151002,3.4912146763487986
946,IA-2015-7-00151017,3.219229777303011
947,IA-2015-7-00151018,4.477349751853552
948,IA-2015-7-00151031,3.2352857549104876
949,IA-2015-7-00151041,3.139553563608212
950,IA-2015-7-00151044,3.157233418720728
951,IA-2015-7-00151056,3.050891462478999
952,IA-2015-7-00151074,3.3428932746148314
953,IA-2015-7-00151079,2.78300344128253
954,IA-2015-7-00151095,3.2962827809760857
955,IA-2015-7-00151102,2.945771235271317
956,IA-2015-7-00151105,3.2358629784660997
957,IA-2015-7-00151113,2.9995839486741365
958,IA-2015-7-00151114,3.509737103679415
959,IA-2015-7-00151136,4.232053601977074
960,IA-2015-7-00151140,3.0880556402084096
961,IA-2015-7-00151142,3.1342982322830024
962,IA-2015-7-00151146,3.174059853696989
963,IA-2015-7-00151152,3.0216645069239765
964,IA-2015-7-00151169,2.990087824259779
965,IA-2015-7-00151178,2.9787066130953774
966,IA-2015-7-00151239,3.2944376193375366
967,IA-2015-7-00151262,3.136646246923149
968,IA-2015-7-00151279,4.328334839050178
969,IA-2015-7-00151297,2.8749916612291355
970,IA-2015-7-00151299,3.66459228691065
971,IA-2015-7-00151322,3.0401978292026977
972,IA-2015-7-00151326,4.571664315279746
973,IA-2015-7-00151329,2.756017089948578
974,IA-2015-7-00160005,4.3806496384008895
975,IA-2015-7-00160029,4.36866227651982
976,IA-2015-7-00160057,4.880876817421754
977,IA-2015-7-00160062,4.058692116391399
978,IA-2015-7-00160069,4.775098922908747
979,IA-2015-7-00160085,4.266587228809425
980,IA-2015-7-00160086,4.748437072182137
981,IA-2015-7-00160087,4.437372468390648
982,IA-2015-7-00160103,4.024233531179625
983,IA-2015-7-00160116,4.229937814209933
984,IA-2015-7-00160119,4.561316703989256
985,IA-2015-7-00160120,4.265932639985862
986,IA-2015-7-00160135,5.351288041791575
987,IA-2015-7-00160149,4.523099604194827
988,IA-2015-7-00160157,4.862492222159198
989,IA-2015-7-00160169,4.929703282602543
990,IA-2015-7-00160183,4.825868887467583
991,IA-2015-7-00160220,4.203044564149588
992,IA-2015-7-00160221,4.87743925268216
993,IA-2015-7-00160237,4.256338609892302
994,IA-2015-7-00160287,4.628995149724499
995,IA-2015-7-00160308,4.638654528940115
996,IA-2015-7-00160312,4.677497435327929
997,IA-2015-7-00160313,4.237899050398704
998,IA-2015-7-00160319,4.312841787701026
999,IA-2015-7-00160342,3.9498805522412885
1000,IA-2015-7-00160344,5.035030796820522
1001,IA-2015-7-00160347,4.666871705902964
1002,IA-2015-7-00160353,4.548069122293595
1003,IA-2015-7-00160382,4.876342825666187
1004,IA-2015-7-00160394,4.597741266532986
1005,IA-2015-7-00160404,4.996656373673225
1006,IA-2015-7-00160416,4.228271379903914
1007,IA-2015-7-00160429,4.092185354011361
1008,IA-2015-7-00160447,4.146261051415071
1009,IA-2015-7-00160461,4.175348737361357
1010,IA-2015-7-00160481,4.232055390883657
1011,IA-2015-7-00160531,4.94998901603018
1012,IA-2015-7-00160533,4.043288977863352
1013,IA-2015-7-00160540,5.155987851127998
1014,IA-2015-7-00160548,5.16063627562094
1015,IA-2015-7-00160557,4.331955084614282
1016,IA-2015-7-00160564,4.905764664803096
1017,IA-2015-7-00160578,5.1981506255018015
1018,IA-2015-7-00160594,4.088615628619488
1019,IA-2015-7-00160602,4.971973428887609
1020,IA-2015-7-00160614,4.7537963313659635
1021,IA-2015-7-00160618,4.623740384031221
1022,IA-2015-7-00160631,4.2976391048486455
1023,IA-2015-7-00160632,5.031702569147084
1024,IA-2015-7-00160638,5.1197335001610895
1025,IA-2015-7-00160645,4.977155438905683
1026,IA-2015-7-00160664,5.05299619971136
1027,IA-2015-7-00160677,4.27298982295978
1028,IA-2015-7-00160698,4.104956333758214
1029,IA-2015-7-00160716,4.4410205393022615
1030,IA-2015-7-00160724,4.91210593918756
1031,IA-2015-7-00160751,4.601445891710923
1032,IA-2015-7-00160771,4.193301861442604
1033,IA-2015-7-00160774,4.6378164050712165
1034,IA-2015-7-00160786,4.397195989967499
1035,IA-2015-7-00160800,4.8918655315742505
1036,IA-2015-7-00160820,3.8999005145230785
1037,IA-2015-7-00160864,4.224645116882685
1038,IA-2015-7-00160887,4.828815145239346
1039,IA-2015-7-00160892,4.479606227232902
1040,IA-2015-7-00160910,4.791301343640831
1041,IA-2015-7-00160938,4.756746539936675
1042,IA-2015-7-00160947,4.9195545017875135
1043,IA-2015-7-00160967,4.870785873917825
1044,IA-2015-7-00160977,4.527016912776111
1045,IA-2015-7-00160979,4.184953457247751
1046,IA-2015-7-00160981,4.842344437204772
1047,IA-2015-7-00160985,3.7271935697127168
1048,IA-2015-7-00160991,4.817221502323884
1049,IA-2015-7-00160998,4.18822626765904
1050,IA-2015-7-00161018,4.503624189899977
1051,IA-2015-7-00161031,4.079167610289034
1052,IA-2015-7-00161043,4.752684103463655
1053,IA-2015-7-00161058,4.792820003099925
1054,IA-2015-7-00161069,4.097814250748798
1055,IA-2015-7-00161084,4.5314887971861975
1056,IA-2015-7-00161085,4.6694616259596975
1057,IA-2015-7-00161093,4.470395394520359
1058,IA-2015-7-00161106,4.6127485629454625
1059,IA-2015-7-00161122,4.462713076666931
1060,IA-2015-7-00161127,4.149204789589921
1061,IA-2015-7-00161129,4.826939723712971
1062,IA-2015-7-00161131,4.980841089220993
1063,IA-2015-7-00161142,4.7098342614365905
1064,IA-2015-7-00161150,4.6140036861664155
1065,IA-2015-7-00161170,4.514132583530646
1066,IA-2015-7-00161172,4.195930416744324
1067,IA-2015-7-00161179,4.753765679466081
1068,IA-2015-7-00161186,4.3993958508438755
1069,IA-2015-7-00161192,4.215772672634976
1070,IA-2015-7-00161198,4.943001029168067
1071,IA-2015-7-00161210,5.141862126855311
1072,IA-2015-7-00161226,4.646050474795271
1073,IA-2015-7-00161235,4.588323871021925
1074,IA-2015-7-00170010,4.741182074176177
1075,IA-2015-7-00170037,5.022165725401276
1076,IA-2015-7-00170045,4.917176572926443
1077,IA-2015-7-00170062,5.1246955722780765
1078,IA-2015-7-00170065,5.0695789762197006
1079,IA-2015-7-00170066,5.101581929389044
1080,IA-2015-7-00170067,4.95362689765502
1081,IA-2015-7-00170086,4.817017855740628
1082,IA-2015-7-00170103,4.739637318432352
1083,IA-2015-7-00170125,4.888909767289372
1084,IA-2015-7-00170146,4.942577935163249
1085,IA-2015-7-00170150,5.082432442775035
1086,IA-2015-7-00170162,5.139619272163108
1087,IA-2015-7-00170168,5.202549331520522
1088,IA-2015-7-00170180,5.089248904486384
1089,IA-2015-7-00170182,4.9216991750025585
1090,IA-2015-7-00170184,4.830585445736619
1091,IA-2015-7-00170191,5.216934245654172
1092,IA-2015-7-00170225,5.116061521963658
1093,IA-2015-7-00170226,4.956260911039691
1094,IA-2015-7-00170232,5.094962353771735
1095,IA-2015-7-00170236,4.796015293444337
1096,IA-2015-7-00170256,4.994857443519729
1097,IA-2015-7-00170260,5.034165619816434
1098,IA-2015-7-00170269,5.154004300834775
1099,IA-2015-7-00170274,4.888301767830001
1100,IA-2015-7-00170346,5.192271215262507
1101,IA-2015-7-00170349,4.64795839122837
1102,IA-2015-7-00170354,4.901968260379819
1103,IA-2015-7-00170382,5.247326162761287
1104,IA-2015-7-00170390,5.0378719609916
1105,IA-2015-7-00170412,5.306277833954179
1106,IA-2015-7-00170415,4.9960361339174275
1107,IA-2015-7-00170450,5.243401141184055
1108,IA-2015-7-00170473,4.818012179126354
1109,IA-2015-7-00170482,4.9800925235226
1110,IA-2015-7-00170489,5.097263856116015
1111,IA-2015-7-00170492,5.117561114177211
1112,IA-2015-7-00170502,5.032762082444351
1113,IA-2015-7-00170522,5.069850086971458
1114,IA-2015-7-00170530,4.928148735093095
1115,IA-2015-7-00170540,4.988575604224319
1116,IA-2015-7-00170561,5.022772297988151
1117,IA-2015-7-00170562,4.969010525645968
1118,IA-2015-7-00170566,4.971905346681518
1119,IA-2015-7-00170575,5.127782236432258
1120,IA-2015-7-00170586,5.206392197022453
1121,IA-2015-7-00170594,4.990845935561984
1122,IA-2015-7-00170621,4.955431172080209
1123,IA-2015-7-00170622,4.85116961389297
1124,IA-2015-7-00170629,4.928541886512616
1125,IA-2015-7-00180027,4.941977346141711
1126,IA-2015-7-00180030,5.141953794799877
1127,IA-2015-7-00180138,4.790608044164058
1128,IA-2015-7-00190019,3.690486331514802
1129,IA-2015-7-00190023,3.109770280639413
1130,IA-2015-7-00190024,3.6531576821882092
1131,IA-2015-7-00190031,3.5396179342635197
1132,IA-2015-7-00190042,4.297667488590055
1133,IA-2015-7-00190060,4.123248201099726
1134,IA-2015-7-00190065,3.0794632703514453
1135,IA-2015-7-00190088,3.5804357266163076
1136,IA-2015-7-00190104,3.411869137157144
1137,IA-2015-7-00190120,3.221819585384772
1138,IA-2015-7-00190138,4.6853591547128435
1139,IA-2015-7-00190141,3.704871796144476
1140,IA-2015-7-00190155,3.8858238649189722
1141,IA-2015-7-00190157,3.9778154532102157
1142,IA-2015-7-00190161,3.4081739102046775
1143,IA-2015-7-00190202,4.909280992857481
1144,IA-2015-7-00190209,3.555958731236492
1145,IA-2015-7-00190220,4.897709778682765
1146,IA-2015-7-00190222,4.873643049326375
1147,IA-2015-7-00190231,3.356689856699357
1148,IA-2015-7-00190233,4.164532599753297
1149,IA-2015-7-00190239,3.8221034445549646
1150,IA-2015-7-00190247,3.3460158349103497
1151,IA-2015-7-00190270,3.064827000755135
1152,IA-2015-7-00190277,4.210436237345575
1153,IA-2015-7-00190292,4.8843133786745225
1154,IA-2015-7-00190295,3.2666019594225135
1155,IA-2015-7-00190300,4.8732182760515155
1156,IA-2015-7-00190301,3.440988071298327
1157,IA-2015-7-00190303,3.197388780214561
1158,IA-2015-7-00190306,3.3061524951628307
1159,IA-2015-7-00190326,4.125178074019956
1160,IA-2015-7-00190333,3.7710404381690417
1161,IA-2015-7-00190337,3.305080835068034
1162,IA-2015-7-00190344,4.2507052323378005
1163,IA-2015-7-00190346,4.443348136068977
1164,IA-2015-7-00190363,3.8096311571615615
1165,IA-2015-7-00190367,3.4475348100825456
1166,IA-2015-7-00190370,4.9760542883987
1167,IA-2015-7-00190372,3.435052449935841
1168,IA-2015-7-00190377,4.6576050697232985
1169,IA-2015-7-00190380,3.2488758564344544
1170,IA-2015-7-00190382,3.5452791080389514
1171,IA-2015-7-00190387,4.638674288205809
1172,IA-2015-7-00190393,3.0372668576336412
1173,IA-2015-7-00190395,4.729119216801613
1174,IA-2015-7-00190406,4.148547981304757
1175,IA-2015-7-00190410,3.679778466190403
1176,IA-2015-7-00190412,4.856980027209395
1177,IA-2015-7-00190415,3.575884832788246
1178,IA-2015-7-00190428,3.4300772992976443
1179,IA-2015-7-00190429,4.142976916890935
1180,IA-2015-7-00190436,3.636714291055898
1181,IA-2015-7-00190443,3.4390230984427035
1182,IA-2015-7-00190444,4.023872305270455
1183,IA-2015-7-00190461,4.740070914703356
1184,IA-2015-7-00190481,4.791895970640367
1185,IA-2015-7-00190494,3.883921875470271
1186,IA-2015-7-00190501,4.636290639527634
1187,IA-2015-7-00190506,4.421809206185998
1188,IA-2015-7-00190515,3.337863540810144
1189,IA-2015-7-00190517,3.1138869746178415
1190,IA-2015-7-00190520,3.47532576228167
1191,IA-2015-7-00190550,3.370552739128196
1192,IA-2015-7-00190554,3.9048792384534474
1193,IA-2015-7-00190561,3.3860974353432223
1194,IA-2015-7-00190566,3.1857831929371647
1195,IA-2015-7-00190588,3.5920258747848703
1196,IA-2015-7-00190598,4.869418714735711
1197,IA-2015-7-00190628,4.554024848078024
1198,IA-2015-7-00190632,4.805419060792877
1199,IA-2015-7-00190649,4.257008177831292
1200,IA-2015-7-00190656,3.1319863472341347
1201,IA-2015-7-00190663,3.174182785680343
1202,IA-2015-7-00190664,4.698347806314441
1203,IA-2015-7-00190666,4.101028387008965
1204,IA-2015-7-00190668,3.356009000549521
1205,IA-2015-7-00190676,3.3214104685838226
1206,IA-2015-7-00190712,4.99444273394699
1207,IA-2015-7-00190723,3.9988538375740403
1208,IA-2015-7-00190724,3.423184638572105
1209,IA-2015-7-00190736,3.6855729089920732
1210,IA-2015-7-00190737,4.884602831008268
1211,IA-2015-7-00190738,3.2878304619644214
1212,IA-2015-7-00190755,3.4243706790961412
1213,IA-2015-7-00190757,3.891419664607492
1214,IA-2015-7-00190759,4.26895679944189
1215,IA-2015-7-00190770,3.5541634292256705
1216,IA-2015-7-00190771,4.18720167828452
1217,IA-2015-7-00190781,3.433786675003963
1218,IA-2015-7-00190785,3.419420481101179
1219,IA-2015-7-00190813,3.2299097755656936
1220,IA-2015-7-00190821,3.8212860625709113
1221,IA-2015-7-00190848,3.177809643799481
1222,IA-2015-7-00190853,3.382111313907324
1223,IA-2015-7-00190855,4.955995139587368
1224,IA-2015-7-00190863,4.78901508599735
1225,IA-2015-7-00190864,3.357990128859394
1226,IA-2015-7-00190879,3.577024597686273
1227,IA-2015-7-00190894,4.441635561875575
1228,IA-2015-7-00190908,5.059290164116518
1229,IA-2015-7-00190911,3.1585257915471194
1230,IA-2015-7-00190912,3.4526993905249834
1231,IA-2015-7-00190918,3.883870304110637
1232,IA-2015-7-00190928,4.7377429328566825
1233,IA-2015-7-00190934,4.186866417791495
1234,IA-2015-7-00190959,4.814163587323169
1235,IA-2015-7-00190960,3.591714342460066
1236,IA-2015-7-00190969,4.721319765162096
1237,IA-2015-7-00190979,3.8539358265651202
1238,IA-2015-7-00190983,3.331605253765357
1239,IA-2015-7-00191019,4.588541490518425
